Topic,Words,Frequency,Timestamp,Name
12,"rente, rentenversicherung, innenversicherung, krankenversicherung, altersvorsorge",41,2017,12_rente_rentenversicherung_krankenversicherung_altersvorsorge
13,"militärisch, bundeswehr, deutschland, atomar, atomkraftwerk",34,2017,13_militärisch_atomwaffe_bundeswehr_atomar
14,"polizei, verfassungsschutz, bundesamt, polizeilich, rechtsstaatlich",60,2017,14_polizei_verfassungsschutz_geheimdienst_polizeilich
15,"wohnungen, wohnung, wohnen, mieter, wohnungsbau",46,2017,15_wohnung_wohnraum_wohnen_mieter
16,"dürfen, niemand, käufer, einkaufsbeutel, menschenrechtsverstöß",46,2017,16_klar_diskriminierung_dürfen_unzureichend
17,"kultur, kulturell, kunst, kulturschaffend, zusammenleben",46,2017,17_kultur_kulturell_kunst_kultureinrichtung
18,"freiheit, transformation, gesellschaftlich, modernisierung, friedlich",39,2017,18_freiheit_transformation_brauchen_sozial
19,"grundsatz, gelten, dorfladen, fahrgastrekorde, beliebt",40,2017,19_zeit_schuld_nahverkehr_verbraucherrechte
20,"arbeitslosigkeit, arbeitsversicherung, sozial, arbeitslosenversicherung, arbeitsmarkt",34,2017,20_arbeitslosigkeit_sozial_arbeitsmarkt_arbeitslosenversicherung
21,"sagen, streiten, bewegung, grenze, alltagsfrag",55,2017,21_dafür_lehnen_gemeinsam_kämpfen
22,"digital, digitalisierung, arbeitswelt, wandel, chance",51,2017,22_digital_digitalisierung_wandel_arbeitswelt
23,"koalition, bundestagswahl, paar, zusammenleben, gemeinwohlökonomie",22,2017,23_koalition_bundestagswahl_wirtschaftspolitik_parlament
24,"steuer, steuertrick, belastung, niedrig, entspannt",19,2017,24_einkommen_vermögen_steuer_euro
26,"schützen, schutz, datenschutz, sicherheit, datum",25,2017,26_datenschutz_datum_schützen_sicherheit
27,"pflege, pflegebedürftig, pflegend, pflegezeit, pflegen",28,2017,27_pflegebedürftig_pflege_alt_pflegen
28,"schlachthöfe, klein, mobil, innenversicherung, gesundheitsversorgung",14,2017,28_gesundheitspolitik_gesundheitsförderung_gesundheitswesen_verbessern
29,"politik, politisch, fähigkeit, mediationskapazitäten, frühwarnungs",16,2017,29_politik_politisch_kurswechsel_strategie
30,"tier, tierart, tierschutz, schlachtung, tierhaltung",28,2017,30_tier_tierschutz_tierhaltung_tierart
31,"spitzensteuersatz, grundfreibetrag, kirchensteuereinzug, single, kirchenfinanze",17,2017,31_steuer_spitzensteuersatz_steuerrecht_steuersystem
32,"steuerpakt, fonds, gesamtpaket, wolfsburg, begrünen",19,2017,32_steuerpakt_unterstützen_steuervermeidung_europäisch
33,"menschenrecht, rechtsstaat, schutz, rechter, vertrauen",24,2017,33_menschenrecht_rechtsstaat_rechter_menschenrechtspolitik
34,"grenzschutzprojeken, schließen, internet, migrationspartnerschaft, glasfas",11,2017,34_sport_feminat_flüchtlingspolitik_zweitstimme
35,"behinderung, langzeitarbeitslose, lebenswert, internet, integrationsstrategien",22,2017,35_behinderung_gleichberechtigt_behinderter_internet
36,"entwicklungsziele, entwicklung, global, klimagelder, wirtschaftspartnerschaftsabkomm",9,2017,36_globalisierung_international_entwicklungszusammenarbeit_global
37,"militärausgabe, erhöhung, wirtschaftsleistung, zwei, arbeitsplatz",17,2017,37_mindestlohn_arbeitnehmerinnen_arbeitsplatz_militärausgabe
39,"null, beitragsfrei, umweg, technologiewandel, kompromisse",12,2017,39_generationenvertrag_neu_jung_gesellschaftsvertrag
40,"durcheinander, nbankensyst, stickoxiden, krisenanfällig, handelsgeschäft",7,2017,40_ökologisch_finanzreform_flächenverbrauch_ökosteuer
41,"reparieren, suche, updates, visumverfahren, defekt",15,2017,41_müssen_tatsächlich_regulierung_risik
42,"datum, data, internet, information, open",14,2017,42_datum_data_informationsfreiheitsgesetz_informationsfreiheit
43,"familie, patchworkfamilie, familienform, regenbogenfamili, nichtehelich",21,2017,43_familie_regenbogenfamili_schwangerschaft_patchworkfamilie
44,"herausforderung, einfacheren, profilerstellung, ausruhen, therapie",9,2017,44_herausforderung_therapie_komplementärmedizinisch_behandlungsfehler
45,"ökologisch, sozial, menschenrechtlich, handelsfragen, innovativ",12,2017,45_ökologisch_sozial_neu_marktwirtschaft
46,"zukunft, türkei, kohle, zollunion, erpressbar",11,2017,46_zukunft_türkei_integration_exportchancen
47,"reichen, alter, rente, jobverlust, lebensweren",10,2017,47_alter_alt_alterssicherung_leben
48,"fluggesellschaft, bundeswehr, millionensubvention, regionalflughäf, airline",8,2017,48_bundeswehr_militärisch_transparenz_flugverkehr
49,"freiheit, datum, freiheitlichen, internetanbiet, löschung",17,2017,49_freiheit_datum_wahl_sicherheit
50,"terror, terroristisch, islamistisch, bedrohung, rechtsextremismus",14,2017,50_rechtsextremismus_rassismus_terror_antisemitismus
51,"gesellschaft, mitmischen, alterung, gesellschaftlich, vielfältig",16,2017,51_gesellschaft_gesellschaftlich_zunehmend_zusammenhalt
52,"finanzschwach, verschuldet, neustart, öffentlich, abfindunge",13,2017,52_finanzschwach_öffentlich_gemeinde_phantasieabfindung
53,"welt, kapitalgedecken, weltgemeinschaft, welthandel, regeln",22,2017,53_schlusswort_welt_sexualisieren_welthandel
54,"now, daher, industriell, prüfkriteri, fordern",18,2017,54_daher_prävention_now_technikfolgenabschätzung
55,"lösung, kurd, ukraine, diplomatisch, politisch",4,2017,55_bundeswehr_soldat_militärisch_kriegsdienstverweigerer
56,"lesben, ehe, schwule, gleichgeschlechtlich, paar",10,2017,56_lesben_schwule_schwul_lesbisch
57,"verwertungsquot, transportgesellschaft, gewerbemüll, müllentsorgung, wertstoffgesetz",4,2017,57_müll_abfälle_müllverbrennungsanlag_müllverbrennungsanlage
58,"inne, arbeitnehmer, durchschnittsverdiener, zusatzbeiträge, manager",3,2017,58_ostdeutschland_westen_aufbau_infrastruktur
59,"behinderung, arbeitsmarkt, berufsausbildungsbeihilfe, kollektiventschädigung, wechselfäll",10,2017,59_behinderung_teilhabeleistungsgesetz_eingliederungshilfe_arbeitsmarkt
60,"vera, ntwortlichkeit, fiskalischen, vorgesetzen, infrastrukturell",7,2017,60_brauchen_fähigkeit_mittelmäßig_netzausbau
61,"körper, selbstbestimmung, entwicklungschanc, menschenrecht, berechtigt",6,2017,61_menschenrecht_international_außenpolitik_selbstbestimmung
63,"kämpfen, punkte, lieben, phase, plan",10,2017,63_lastenausgleich_kämpfen_innenland_wasserqualität
64,"rüstungsexportgesetz, krisenregion, restriktiv, export, handel",6,2017,64_export_rüstungsexport_krisenregion_restriktiv
65,"diskriminierung, patrouillenbooten, grundsicherungsbeziehend, präventionskonzept, antidiskriminierungsgesetz",9,2017,65_diskriminierung_antidiskriminierungsgesetz_minderheit_diskriminierend
66,"sexuell, vergewaltigung, myth, gefängnis, kindesmissbrauch",4,2017,66_vergewaltigung_sexuell_gewalt_strafbar
67,"entwicklungsländ, hochsubventioniert, konsensprinzip, exportgenehmigungen, agrarfabriken",4,2017,67_kohlregierung_entwicklungsländern_agrarpolitik_entwicklungshilfe
68,"pfandsysteme, getränkeindustrie, vorteilhaft, ökologisch, ehrlich",3,2017,68_ökologisch_subvention_umwelt_umweltfreundliches
69,"genossenschaft, verfahrensvorschriften, früh, gründungswell, wählen",5,2017,69_jugendliche_generation_lebensverhältnisse_jugendvertretungen
-1,"sollen, neu, müssen, land, stärken",1949,2021,-1_müssen_sollen_neu_mehr
0,"bildung, ausbildung, studierend, jung, schule",208,2021,Jugendbildung
1,"politik, stadtgrün, anleger, europäisch, politisch",42,2021,Politik
2,"gleichberechtigung, geschlechter, feministisch, geschlechtergerechtigkeit, mädchen",70,2021,Gleichberechtigung
3,"europäisch, europa, union, gemeinsam, parlament",156,2021,EU
4,"kindergrundsicherung, kindern, kinder, jugendliche, familie",97,2021,Familie
5,"erneuerbar, energien, energie, wind, energiewende",116,2021,Energiewende
6,"verkehr, rad, fahrrad, bus, mehr",91,2021,Verkehrswende
7,"asylrecht, asyl, asylverfahren, flüchtling, türkei",55,2021,Einwanderung
8,"klimaschutz, klimakrise, klimaneutralität, klimaneutral, klima",106,2021,Klimaschutz
9,"landwirtschaft, schützen, umwelt, wald, vegetarisch",68,2021,Landwirtschaft
10,"demokratie, demokratisch, rechtsstaatlichkeit, demokratiefördergesetz, debatte",53,2021,10_demokratie_demokratisch_politisch_gesellschaft
11,"arbeit, arbeitszeit, hochqualifiziert, fachkräftemangel, arbeitnehmer",33,2021,11_arbeitszeitverkürzung_arbeit_arbeitszeit_job
12,"innenversicherung, altersvorsorge, versichern, rentenversicherung, krankenversicherung",56,2021,12_rente_rentenversicherung_krankenversicherung_altersvorsorge
13,"bundeswehr, atomwaffe, russland, militärisch, konflikt",30,2021,13_militärisch_atomwaffe_bundeswehr_atomar
14,"polizei, strafverfolgung, verfassungsschutz, bundespolizei, polizeilich",45,2021,14_polizei_verfassungsschutz_geheimdienst_polizeilich
15,"mieter, wohnraum, wohnungen, wohnen, wohnung",61,2021,15_wohnung_wohnraum_wohnen_mieter
16,"klar, unzureichend, zwangsräumungen, debaten, unterstellungen",30,2021,16_klar_diskriminierung_dürfen_unzureichend
17,"kultur, kulturell, kultureinrichtung, kunst, erinnerungskultur",38,2021,17_kultur_kulturell_kunst_kultureinrichtung
18,"transformation, vielfalt, freiheit, brauchen, international",45,2021,18_freiheit_transformation_brauchen_sozial
19,"tempo, kernaufgab, menschenrechtskonventionen, sprunginnovation, sozialstaats",26,2021,19_zeit_schuld_nahverkehr_verbraucherrechte
20,"arbeitslosenversicherung, arbeitsmarkt, sozial, vereinfachen, arbeitsversicherung",24,2021,20_arbeitslosigkeit_sozial_arbeitsmarkt_arbeitslosenversicherung
21,"lehnen, gemeinsam, laden, uploadfiltern, verhinderungsplanung",32,2021,21_dafür_lehnen_gemeinsam_kämpfen
22,"digital, digitalisierung, transformation, digitaler, chance",66,2021,22_digital_digitalisierung_wandel_arbeitswelt
23,"koalition, bundestag, bundestagswahl, zusammenleben, antidiskriminierungsbeauftragte",14,2021,23_koalition_bundestagswahl_wirtschaftspolitik_parlament
24,"vermögen, steuerzahler, steuersatz, euro, vermögensteuer",20,2021,24_einkommen_vermögen_steuer_euro
26,"schützen, datum, sicherheit, datenschutz, benötigen",31,2021,26_datenschutz_datum_schützen_sicherheit
27,"pflegebedürftig, pflege, unterstützung, alt, biowertstoffen",17,2021,27_pflegebedürftig_pflege_alt_pflegen
28,"gesundheitswesen, gesundheitspolitik, gesundheitsförderung, gesundheit, gesundheitsversorgung",36,2021,28_gesundheitspolitik_gesundheitsförderung_gesundheitswesen_verbessern
29,"politisch, politik, strategie, friedensprozess, ressortkoordinierung",20,2021,29_politik_politisch_kurswechsel_strategie
30,"tier, tierhaltung, tierschutzstandard, zoonose, tiergerecht",25,2021,30_tier_tierschutz_tierhaltung_tierart
31,"steuerpflicht, steuersystem, steuer, steuerlich, spitzensteuersatz",18,2021,31_steuer_spitzensteuersatz_steuerrecht_steuersystem
32,"unterstützen, programm, förderprogramm, steuervermeidung, europäisch",37,2021,32_steuerpakt_unterstützen_steuervermeidung_europäisch
33,"menschenrecht, menschenrechtsverletzungen, menschlichkeit, rechter, auslandsvertretungen",20,2021,33_menschenrecht_rechtsstaat_rechter_menschenrechtspolitik
34,"schäfer, herausgeber, finanzmärkt, sport, internet",6,2021,34_sport_feminat_flüchtlingspolitik_zweitstimme
35,"behinderung, gleichberechtigt, unbürokratisch, nichtbehindert, intransparenz",13,2021,35_behinderung_gleichberechtigt_behinderter_internet
36,"klimafinanzierung, entwicklungszusammenarbeit, international, globalisierung, global",16,2021,36_globalisierung_international_entwicklungszusammenarbeit_global
37,"beschäftigter, mindestlohn, betrieb, arbeitsplatz, handwerksberufen",22,2021,37_mindestlohn_arbeitnehmerinnen_arbeitsplatz_militärausgabe
39,"vollstrecken, haftbefehl, solardäch, zero, brauchen",8,2021,39_generationenvertrag_neu_jung_gesellschaftsvertrag
40,"kraftanstrengung, reduziert, mehrwertsteuersatz, widerstandsfähig, aufschwung",6,2021,40_ökologisch_finanzreform_flächenverbrauch_ökosteuer
41,"wohnung, initiativen, tagebau, garzweiler, westfalen",15,2021,41_müssen_tatsächlich_regulierung_risik
42,"data, datum, online, leicht, datenbestände",13,2021,42_datum_data_informationsfreiheitsgesetz_informationsfreiheit
43,"familie, impfstofferfolg, populationen, regenbogenfamilie, schwangerschaft",10,2021,43_familie_regenbogenfamili_schwangerschaft_patchworkfamilie
44,"herausforderung, behandlung, therapie, tourismus, bedarfsgerecht",24,2021,44_herausforderung_therapie_komplementärmedizinisch_behandlungsfehler
45,"ökologisch, handelspolitik, gesetzgebung, korruption, marktwirtschaft",12,2021,45_ökologisch_sozial_neu_marktwirtschaft
46,"zukunft, zukunftsinvestitioen, jugendaustauschprogramme, zukunftstauglich, türkei",14,2021,46_zukunft_türkei_integration_exportchancen
47,"entdecken, sterben, waffe, hantier, alter",10,2021,47_alter_alt_alterssicherung_leben
48,"transparenz, lebensmittelhygiene, dienstreisen, kriegsverbrecher, lebensmittelkontroll",10,2021,48_bundeswehr_militärisch_transparenz_flugverkehr
49,"freiheit, datentreuhandmodellen, datenpools, datengenossenschaften, hochschulbaute",5,2021,49_freiheit_datum_wahl_sicherheit
50,"rassismus, rechtsextremismus, terror, rechtsextremist, bedrohung",17,2021,50_rechtsextremismus_rassismus_terror_antisemitismus
51,"gesellschaft, wertefundament, ressourcenschonendsten, vielfalt, vielfältig",9,2021,51_gesellschaft_gesellschaftlich_zunehmend_zusammenhalt
52,"investitionen, investition, tierschutzbeauftragen, verwaltet, experimentierraum",14,2021,52_finanzschwach_öffentlich_gemeinde_phantasieabfindung
53,"sexualisieren, vollbeschäftigung, data, verhandlung, handel",8,2021,53_schlusswort_welt_sexualisieren_welthandel
54,"betäubungsmethoden, pandemiemanagement, renaturierungsoffensiv, fischereisubvention, amputationen",12,2021,54_daher_prävention_now_technikfolgenabschätzung
55,"soldat, bundeswehr, kriegszerstört, krisenreaktion, schutzausrüstung",9,2021,55_bundeswehr_soldat_militärisch_kriegsdienstverweigerer
56,"weitblick, bisexuelle, lernfähig, lesbisch, schwul",2,2021,56_lesben_schwule_schwul_lesbisch
57,"müll, mehrwegbecher, handwerkerdienst, müllverursachend, pfandautomat",8,2021,57_müll_abfälle_müllverbrennungsanlag_müllverbrennungsanlage
58,"echtzeitinformationen, bundeseinrichtung, ostdeutschland, spitzenqualität, mindesteinkommen",5,2021,58_ostdeutschland_westen_aufbau_infrastruktur
59,"behinderung, jugendfreiwilligendienster, mindestlohnniveau, werkstattsystem, gemeinwohlprämie",10,2021,59_behinderung_teilhabeleistungsgesetz_eingliederungshilfe_arbeitsmarkt
60,"mobilitätswende, brauchen, notwendig, talenten, medaillenanzahl",19,2021,60_brauchen_fähigkeit_mittelmäßig_netzausbau
61,"menschenrecht, international, menschenrechtsinstitutione, sportgroßereignisse, sportverbänden",10,2021,61_menschenrecht_international_außenpolitik_selbstbestimmung
63,"alphabetisierung, gewaltbetroffen, mülls, indo, lateinamerika",11,2021,63_lastenausgleich_kämpfen_innenland_wasserqualität
64,"kriegsgebiet, menschenrechtsverachtend, export, endverbleibskontrolle, rüstungsexportkontrollgesetz",6,2021,64_export_rüstungsexport_krisenregion_restriktiv
65,"diskriminierung, strukturell, antidiskriminierungsgesetz, partizipationsrat, migrantischen",5,2021,65_diskriminierung_antidiskriminierungsgesetz_minderheit_diskriminierend
66,"sexuell, kindesmissbrauch, vergewaltigung, gewalt, unabhängig",5,2021,66_vergewaltigung_sexuell_gewalt_strafbar
67,"binnenmarkt, agrarpolitik, menschenrechtsverletzung, sicherheitsinteressen, playing",5,2021,67_kohlregierung_entwicklungsländern_agrarpolitik_entwicklungshilfe
68,"dieselsubvention, dienstwagenbesteuerung, schrittweise, ökologisch, sozial",1,2021,68_ökologisch_subvention_umwelt_umweltfreundliches
69,"jugendliche, verfassungsändernd, europawahle, bundestags, beteiligungsgremi",6,2021,69_jugendliche_generation_lebensverhältnisse_jugendvertretungen
